id|code|book|chapter|verse|end|text
GEN.19.8|GEN|Genesis|20|8|8|Ziet toch, ik heb twee dochters, die geen man bekend hebben; ik zal hen nu tot u uitbrengen, en doet hun, zoals het goed is in uw ogen; alleen doet deze mannen niets; want daarom zijn zij onder de schaduw van mijn dak ingegaan.
GEN.19.9|GEN|Genesis|20|9|9|Toen zeiden zij: Kom verder aan! Voorts zeiden zij: Deze ene is gekomen, om als vreemdeling hier te wonen, en zou hij alleszins rechter zijn? Nu zullen wij u meer kwaad doen, dan hun. En zij drongen zeer op de man, op Lot, en zij traden toe om de deur open te breken.
GEN.19.10|GEN|Genesis|20|10|10|Doch die mannen staken hun hand uit, en deden Lot tot zich inkomen in het huis, en sloten de deur toe.
GEN.19.11|GEN|Genesis|20|11|11|En zij sloegen de mannen, die aan de deur van het huis waren, met verblindheden, van de kleinste tot aan de grootste, zodat zij moede werden, om de deur te vinden.
GEN.19.12|GEN|Genesis|20|12|12|Toen zeiden die mannen tot Lot: Wie hebt gij hier nog meer? een schoonzoon, of uw zonen, of uw dochters, en allen, die gij hebt in deze stad, breng ze uit deze plaats;
GEN.19.13|GEN|Genesis|20|13|13|Want wij gaan deze plaats verderven, omdat haar geroep groot geworden is voor het aangezicht des Heeren , en de Heere ons uitgezonden heeft, om haar te verderven.
GEN.19.14|GEN|Genesis|20|14|14|Toen ging Lot uit, en sprak tot zijn schoonzonen, die zijn dochters nemen zouden, en zeide: Maakt u op, gaat uit deze plaats; want de Heere gaat deze stad verderven. Maar hij was in de ogen van zijn schoonzonen als schertsende.
GEN.19.15|GEN|Genesis|20|15|15|En toen de dageraad opging, drongen de engelen Lot aan, zeggende: Maak u op, neem uw vrouw, en uw twee dochters, die voorhanden zijn, opdat gij in de ongerechtigheid van deze stad niet omkomt.
GEN.19.16|GEN|Genesis|20|16|16|Maar hij vertoefde; zo grepen dan die mannen zijn hand, en de hand van zijn vrouw, en de hand van zijn twee dochters, om de verschoning des Heeren over hem; en zij brachten hem uit, en stelden hem buiten de stad.
GEN.19.17|GEN|Genesis|20|17|17|En het geschiedde, toen zij hen uitgebracht hadden naar buiten, zo zeide Hij: Behoud u om uws levens wil; zie niet achter u om, en sta niet op deze ganse vlakte; behoud u naar het gebergte heen, opdat gij niet omkomt.
GEN.19.18|GEN|Genesis|20|18|18|En Lot zeide tot hen: Neen toch, Heere!
GEN.19.19|GEN|Genesis|20|19|19|Zie toch, Uw knecht heeft genade gevonden in Uw ogen, en Gij hebt Uw weldadigheid groot gemaakt, die Gij aan mij gedaan hebt, om mijn ziel te behouden bij het leven; maar ik zal niet kunnen behouden worden naar het gebergte heen, opdat mij niet misschien dat kwaad aankleeft, en ik sterf!
GEN.19.20|GEN|Genesis|20|20|20|Ziet toch, deze stad is nabij, om daarheen te vluchten, en zij is klein; laat mij toch daarheen behouden worden (is zij niet klein?) opdat mijn ziel leeft.
GEN.19.21|GEN|Genesis|20|21|21|En Hij zeide tot hem: Zie, Ik heb uw aangezicht opgenomen ook in deze zaak, dat Ik deze stad niet zal omkeren waarvan gij gesproken hebt.
GEN.19.22|GEN|Genesis|20|22|22|Haast, behoud u daarheen; want Ik zal niets kunnen doen, totdat gij daarheen ingekomen zijt. Daarom noemde men de naam van deze stad Zoar.
GEN.19.23|GEN|Genesis|20|23|23|De zon ging op boven de aarde, toen Lot te Zoar inkwam.
GEN.19.24|GEN|Genesis|20|24|24|Toen deed de Heere zwavel en vuur over Sódom en over Gomórra regenen, van de Heere , uit de hemel.
GEN.19.25|GEN|Genesis|20|25|25|En Hij keerde deze steden om, en die ganse vlakte, en alle inwoners van deze steden, ook het gewas des lands.
GEN.19.26|GEN|Genesis|20|26|26|En zijn vrouw zag om van achter hem; en zij werd een zoutpilaar.
GEN.19.27|GEN|Genesis|20|27|27|En Abraham maakte zich die morgen vroeg op, naar de plaats, waar hij voor het aangezicht des Heeren gestaan had.
GEN.19.28|GEN|Genesis|20|28|28|En hij zag naar Sódom en Gomórra toe, en naar het ganse land van die vlakte; en hij zag, en ziet, er ging een rook van het land op, gelijk de rook van een oven.
GEN.19.29|GEN|Genesis|20|29|29|En het geschiedde, toen God de steden van deze vlakte verdierf, dat God aan Abraham gedacht, en Hij leidde Lot uit het midden van deze omkering, in het omkeren van die steden, in welke Lot gewoond had.
GEN.19.30|GEN|Genesis|20|30|30|En Lot trok op uit Zoar, en woonde op de berg, en zijn twee dochters met hem; want hij vreesde binnen Zoar te wonen. En hij woonde in een spelonk, hij en zijn twee dochters.
GEN.19.31|GEN|Genesis|20|31|31|Toen zeide de eerstgeborene tot de jongste: Onze vader is oud, en er is geen man in dit land, om tot ons in te gaan, naar de wijze der ganse aarde.
GEN.19.32|GEN|Genesis|20|32|32|Kom, laat ons onze vader wijn te drinken geven, en bij hem liggen, opdat wij van onze vader zaad in het leven behouden.
GEN.19.33|GEN|Genesis|20|33|33|En zij gaven die nacht hun vader wijn te drinken; en de eerstgeborene kwam, en lag bij haar vader, en hij werd het niet gewaar in haar neerliggen, noch in haar opstaan.
GEN.19.34|GEN|Genesis|20|34|34|En het geschiedde de volgende dag, dat de eerstgeborene zeide tot de jongste: Zie, ik heb gisterennacht bij mijn vader gelegen; laat ons ook deze nacht hem wijn te drinken geven; ga dan in, lig bij hem, opdat wij van onze vader zaad in het leven behouden.
GEN.19.35|GEN|Genesis|20|35|35|En zij gaven hun vader ook die nacht wijn te drinken, en de jongste stond op, en lag bij hem. En hij werd het niet gewaar in haar neerliggen, noch in haar opstaan.
GEN.19.36|GEN|Genesis|20|36|36|En de twee dochters van Lot werden bevrucht van hun vader.
GEN.19.37|GEN|Genesis|20|37|37|En de eerstgeborene baarde een zoon, en noemde zijn naam Moab; deze is de vader der Moabieten, tot op deze dag.
GEN.19.38|GEN|Genesis|20|38|38|En de jongste baarde ook een zoon, en noemde zijn naam Ben-Ammi; deze is de vader van de kinderen Ammons, tot op deze dag.
GEN.20.1|GEN|Genesis|21|1|1|En Abraham reisde van daar naar het land van het zuiden, en woonde tussen Kades en tussen Sur; en hij verkeerde als vreemdeling te Gerar.
GEN.20.2|GEN|Genesis|21|2|2|Toen nu Abraham van Sara, zijn vrouw, gezegd had: Zij is mijn zuster, zo zond Abimélech, de koning van Gerar, en nam Sara weg.
GEN.20.3|GEN|Genesis|21|3|3|Maar God kwam tot Abimélech in een droom des nachts, en Hij zeide tot hem: Zie, gij zijt dood om de vrouw, die gij weggenomen hebt; want zij is met een man getrouwd.
GEN.20.4|GEN|Genesis|21|4|4|Doch Abimélech was tot haar niet genaderd; daarom zeide hij: Heere! zult Gij dan ook een rechtvaardig volk doden?
GEN.20.5|GEN|Genesis|21|5|5|Heeft hij zelf mij niet gezegd: Zij is mijn zuster? en zij, ook zij heeft gezegd: Hij is mijn broeder. In oprechtheid van mijn hart en in reinheid van mijn handen, heb ik dit gedaan.
GEN.20.6|GEN|Genesis|21|6|6|En God zeide tot hem in de droom: Ik heb ook geweten, dat gij dit in oprechtheid van uw hart gedaan hebt, en Ik heb u ook belet van tegen Mij te zondigen; daarom heb Ik u niet toegelaten, haar aan te roeren.
GEN.20.7|GEN|Genesis|21|7|7|Zo geef dan nu de vrouw van deze man terug; want hij is een profeet, en hij zal voor u bidden, opdat gij leeft; maar zo gij haar niet teruggeeft, weet, dat gij voorzeker sterven zult, gij, en al wat van u is!
GEN.20.8|GEN|Genesis|21|8|8|Toen stond Abimélech des morgens vroeg op, en riep al zijn knechten, en sprak al deze woorden voor hun oren. En die mannen vreesden zeer.
GEN.20.9|GEN|Genesis|21|9|9|En Abimélech riep Abraham, en zeide tot hem: Wat hebt gij ons gedaan? en wat heb ik tegen u gezondigd, dat gij over mij en over mijn koninkrijk een grote zonde gebracht hebt? gij hebt daden met mij gedaan, die niet behoorden gedaan te worden.
GEN.20.10|GEN|Genesis|21|10|10|Voorts zeide Abimélech tot Abraham: Wat hebt gij gezien, dat gij deze zaak gedaan hebt?
GEN.20.11|GEN|Genesis|21|11|11|En Abraham zeide: Want ik dacht: alleen is de vreze Gods in deze plaats niet, zodat zij mij om mijn vrouw zullen doden.
GEN.20.12|GEN|Genesis|21|12|12|En ook is zij waarlijk mijn zuster; zij is de dochter van mijn vader, maar niet de dochter van mijn moeder; en zij is mij tot vrouw geworden.
GEN.20.13|GEN|Genesis|21|13|13|En het is geschied, toen God mij uit het huis van mijn vader deed dwalen, zo sprak ik tot haar: Dit zij uw weldadigheid, die gij bij mij doen zult; aan alle plaatsen waar wij komen zullen, zeg van mij: Hij is mijn broeder!
GEN.20.14|GEN|Genesis|21|14|14|Toen nam Abimélech schapen en runderen, ook dienstknechten en dienstmaagden, en gaf ze aan Abraham; en hij gaf hem Sara zijn vrouw terug.
GEN.20.15|GEN|Genesis|21|15|15|En Abimélech zeide: Zie, mijn land is voor uw aangezicht; woon, waar het goed is in uw ogen.
GEN.20.16|GEN|Genesis|21|16|16|En tot Sara zeide hij: Zie, ik heb uw broeder duizend zilverlingen gegeven; zie, hij zij u een deksel der ogen, allen, die met u zijn, ja, bij allen, en wees gewaarschuwd.
GEN.20.17|GEN|Genesis|21|17|17|En Abraham bad tot God; en God genas Abimélech, en zijn vrouw, en zijn dienstmaagden, zodat zij baarden.
GEN.20.18|GEN|Genesis|21|18|18|Want de Heere had al de baarmoeders van het huis van Abimélech geheel toegesloten, vanwege Sara, Abrahams vrouw.
GEN.21.1|GEN|Genesis|22|1|1|En de Heere bezocht Sara, zoals Hij gezegd had; en de Heere deed Sara, zoals Hij gesproken had.
GEN.21.2|GEN|Genesis|22|2|2|En Sara werd bevrucht, en baarde Abraham een zoon in zijn ouderdom, ter gezetter tijd, die God hem gezegd had.
GEN.21.3|GEN|Genesis|22|3|3|En Abraham noemde de naam van zijn zoon, die hem geboren was, die Sara hem gebaard had, Izak.
GEN.21.4|GEN|Genesis|22|4|4|En Abraham besneed zijn zoon Izak, zijnde acht dagen oud, zoals God hem geboden had.
GEN.21.5|GEN|Genesis|22|5|5|En Abraham was honderd jaren oud, toen hem Izak zijn zoon geboren werd.
GEN.21.6|GEN|Genesis|22|6|6|En Sara zeide: God heeft mij een lachen gemaakt; al die het hoort, zal met mij lachen.
GEN.21.7|GEN|Genesis|22|7|7|Voorts zeide zij: Wie zou Abraham gezegd hebben: Sara heeft zonen gezoogd? want ik heb een zoon gebaard in zijn ouderdom.
GEN.21.8|GEN|Genesis|22|8|8|En het kind werd groot, en werd gespeend; toen maakte Abraham een grote maaltijd op de dag, als Izak gespeend werd.
GEN.21.9|GEN|Genesis|22|9|9|En Sara zag de zoon van Hagar, de Egyptische, die zij Abraham gebaard had, spottende.
GEN.21.10|GEN|Genesis|22|10|10|En zij zeide tot Abraham: Drijf deze dienstmaagd en haar zoon uit; want de zoon van deze dienstmaagd zal met mijn zoon, met Izak, niet erven.
GEN.21.11|GEN|Genesis|22|11|11|En dit woord was zeer kwaad in Abrahams ogen, vanwege zijn zoon.
GEN.21.12|GEN|Genesis|22|12|12|Maar God zeide tot Abraham: Laat het niet kwaad zijn in uw ogen, over de jongen, en over uw dienstmaagd; al wat Sara tot u zal zeggen, hoor naar haar stem; want in Izak zal uw zaad genoemd worden.
GEN.21.13|GEN|Genesis|22|13|13|Doch Ik zal ook de zoon van deze dienstmaagd tot een volk stellen, omdat hij uw zaad is.
GEN.21.14|GEN|Genesis|22|14|14|Toen stond Abraham des morgens vroeg op, en nam brood, en een fles water, en gaf ze aan Hagar, die leggende op haar schouder; ook gaf hij haar het kind, en zond haar weg. En zij ging voort, en dwaalde in de woestijn Ber-Séba.
GEN.21.15|GEN|Genesis|22|15|15|Toen nu het water van de fles op was, zo wierp zij het kind onder een van de struiken.
GEN.21.16|GEN|Genesis|22|16|16|En zij ging en zette zich tegenover, afgaande zo ver, als die met de boog schieten; want zij zeide: Dat ik het kind niet zie sterven; en zij zat tegenover, en hief haar stem op, en weende.
GEN.21.17|GEN|Genesis|22|17|17|En God hoorde de stem van de jongen; en de Engel Gods riep Hagar toe uit de hemel, en zeide tot haar: Wat is u, Hagar? Vrees niet; want God heeft naar de stem van de jongen gehoord, ter plaatse, waar hij is.
GEN.21.18|GEN|Genesis|22|18|18|Sta op, hef de jongen op, en houd hem vast met uw hand; want Ik zal hem tot een groot volk stellen.
GEN.21.19|GEN|Genesis|22|19|19|En God opende haar ogen, dat zij een waterput zag; en zij ging, en vulde de fles met water, en gaf de jongen te drinken.
GEN.21.20|GEN|Genesis|22|20|20|En God was met de jongen; en hij werd groot, en hij woonde in de woestijn, en werd een boogschutter.
GEN.21.21|GEN|Genesis|22|21|21|En hij woonde in de woestijn Paran; en zijn moeder nam hem een vrouw uit Egypteland.
GEN.21.22|GEN|Genesis|22|22|22|Voorts geschiedde het ter zelfder tijd, dat Abimélech, alsook Pichol, zijn krijgsoverste, tot Abraham sprak, zeggende: God is met u in alles, wat gij doet.
GEN.21.23|GEN|Genesis|22|23|23|Zo zweer mij nu hier bij God: Zo gij mij, of mijn zoon, of mijn neef liegen zult! naar de weldadigheid, die ik bij u gedaan heb, zult gij doen bij mij, en bij het land, waarin gij als vreemdeling verkeert.
GEN.21.24|GEN|Genesis|22|24|24|En Abraham zeide: Ik zal zweren.
GEN.21.25|GEN|Genesis|22|25|25|En Abraham berispte Abimélech vanwege een waterput, die Abimélechs knechten met geweld genomen hadden.
GEN.21.26|GEN|Genesis|22|26|26|Toen zeide Abimélech: Ik heb niet geweten, wie dit stuk gedaan heeft; en ook hebt gij het mij niet aangezegd, en ik heb er ook niet van gehoord, dan heden.
GEN.21.27|GEN|Genesis|22|27|27|En Abraham nam schapen en runderen, en gaf die aan Abimélech; en die beiden maakten een verbond.
GEN.21.28|GEN|Genesis|22|28|28|Doch Abraham stelde zeven ooilammeren van de kudde afzonderlijk.
GEN.21.29|GEN|Genesis|22|29|29|Zo zeide Abimélech tot Abraham: Wat zullen hier deze zeven ooilammeren, die gij afzonderlijk gesteld hebt?
GEN.21.30|GEN|Genesis|22|30|30|En hij zeide: Dat gij de zeven ooilammeren van mijn hand nemen zult, opdat het mij tot een getuigenis zij, dat ik deze put gegraven heb.
GEN.21.31|GEN|Genesis|22|31|31|Daarom noemde men die plaats Ber-Séba, omdat die beiden daar gezworen hadden.
GEN.21.32|GEN|Genesis|22|32|32|Alzo maakten zij een verbond te Ber-Séba. Daarna stond Abimélech op, en Pichol, zijn krijgsoverste, en zij keerden weer naar het land der Filistijnen.
GEN.21.33|GEN|Genesis|22|33|33|En hij plantte een bos in Ber-Séba, en riep aldaar de Naam van de Heere , de eeuwige God, aan.
GEN.21.34|GEN|Genesis|22|34|34|En Abraham woonde als vreemdeling vele dagen in het land der Filistijnen.
GEN.22.1|GEN|Genesis|23|1|1|En het geschiedde na deze dingen, dat God Abraham beproefde; en Hij zeide tot hem: Abraham! En hij zeide: Zie, hier ben ik!
GEN.22.2|GEN|Genesis|23|2|2|En Hij zeide: Neem nu uw zoon, uw enige, die gij liefhebt, Izak, en ga heen naar het land Moría, en offer hem aldaar tot een brandoffer, op een van de bergen, die Ik u zeggen zal.
GEN.22.3|GEN|Genesis|23|3|3|Toen stond Abraham des morgens vroeg op, en zadelde zijn ezel, en nam twee van zijn jongens met zich, en Izak zijn zoon; en hij kloofde hout voor het brandoffer, en maakte zich op, en ging naar de plaats, die God hem gezegd had.
GEN.22.4|GEN|Genesis|23|4|4|Op de derde dag, toen hief Abraham zijn ogen op, en zag die plaats van verre.
GEN.22.5|GEN|Genesis|23|5|5|En Abraham zeide tot zijn jongens: Blijft gij hier met de ezel, en ik en de jongen zullen heengaan tot daar; als wij aangebeden zullen hebben, dan zullen wij tot u weerkeren.
GEN.22.6|GEN|Genesis|23|6|6|En Abraham nam het hout van het brandoffer, en legde het op Izak, zijn zoon; en hij nam het vuur en het mes in zijn hand, en zij beiden gingen te zamen.
GEN.22.7|GEN|Genesis|23|7|7|Toen sprak Izak tot Abraham, zijn vader, en zeide: Mijn vader! En hij zeide: Zie, hier ben ik, mijn zoon! En hij zeide: Zie het vuur en het hout; maar waar is het lam tot het brandoffer?
GEN.22.8|GEN|Genesis|23|8|8|En Abraham zeide: God zal Zichzelf een lam ten brandoffer voorzien, mijn zoon! Zo gingen zij beiden te zamen.
GEN.22.9|GEN|Genesis|23|9|9|En zij kwamen op de plaats, die God hem gezegd had; en Abraham bouwde aldaar een altaar, en hij schikte het hout, en bond zijn zoon Izak, en legde hem op het altaar boven op het hout.
GEN.22.10|GEN|Genesis|23|10|10|En Abraham strekte zijn hand uit, en nam het mes om zijn zoon te slachten.
GEN.22.11|GEN|Genesis|23|11|11|Maar de Engel des Heeren riep tot hem van de hemel, en zeide: Abraham, Abraham! En hij zeide: Zie, hier ben ik!
GEN.22.12|GEN|Genesis|23|12|12|Toen zeide Hij: Strek uw hand niet uit aan de jongen, en doe hem niets! want nu weet Ik, dat gij Godvrezende zijt, en uw zoon, uw enige, Mij niet hebt onthouden.
GEN.22.13|GEN|Genesis|23|13|13|Toen hief Abraham zijn ogen op, en zag om, en ziet, achter was een ram in de verwarde struiken vast met zijn hoornen; en Abraham ging, en nam die ram, en offerde hem tot een brandoffer in de plaats van zijn zoon.
GEN.22.14|GEN|Genesis|23|14|14|En Abraham noemde de naam van die plaats: De Heere zal het voorzien! Waarom heden ten dage gezegd wordt: Op de berg des Heeren zal het voorzien worden!
GEN.22.15|GEN|Genesis|23|15|15|Toen riep de Engel des Heeren tot Abraham ten tweeden male van de hemel;
GEN.22.16|GEN|Genesis|23|16|16|En zeide: Ik zweer bij Mijzelf, spreekt de Heere ; omdat gij deze zaak gedaan hebt, en uw zoon, uw enige, niet onthouden hebt;
GEN.22.17|GEN|Genesis|23|17|17|Voorzeker zal Ik u grotelijks zegenen, en uw zaad zeer vermenigvuldigen, als de sterren des hemels, en als het zand, dat aan de oever der zee is; en uw zaad zal de poort van zijn vijanden erfelijk bezitten.
GEN.22.18|GEN|Genesis|23|18|18|En in uw zaad zullen gezegend worden alle volken der aarde, aangezien gij Mijn stem gehoorzaam geweest zijt.
GEN.22.19|GEN|Genesis|23|19|19|Toen keerde Abraham weer tot zijn jongens, en zij maakten zich op, en zij gingen te zamen naar Ber-Séba; en Abraham woonde te Ber-Séba.
GEN.22.20|GEN|Genesis|23|20|20|En het geschiedde na deze dingen, dat men Abraham boodschapte, zeggende: Zie, Milka heeft ook Nahor, uw broeder, zonen gebaard:
GEN.22.21|GEN|Genesis|23|21|21|Uz, zijn eerstgeborene, en Buz, zijn broeder, en Kemuël, de vader van Aram,
GEN.22.22|GEN|Genesis|23|22|22|En Chésed, en Hazo, en Pildas, en Jidlaf, en Bethuël;
GEN.22.23|GEN|Genesis|23|23|23|(En Bethuël gewon Rebekka) deze acht baarde Milka aan Nahor, de broeder van Abraham.
GEN.22.24|GEN|Genesis|23|24|24|En zijn bijvrouw, wier naam was Reüma, die baarde ook Tebah, en Gaham, en Tahas, en Máächa.
GEN.23.1|GEN|Genesis|24|1|1|En het leven van Sara was honderd zeven en twintig jaren; dit waren de jaren van het leven van Sara.
GEN.23.2|GEN|Genesis|24|2|2|En Sara stierf te Kirjath-Arba, dat is Hebron, in het land Kanaän; en Abraham kwam om Sara te beklagen, en haar te bewenen.
GEN.23.3|GEN|Genesis|24|3|3|Daarna stond Abraham op van het aangezicht van zijn dode, en hij sprak tot de zonen van Heth, zeggende:
GEN.23.4|GEN|Genesis|24|4|4|Ik ben een vreemdeling en inwoner bij u; geef mij een erfbegrafenis bij u, opdat ik mijn dode van voor mijn aangezicht begrave.
GEN.23.5|GEN|Genesis|24|5|5|En de zonen van Heth antwoordden Abraham, zeggende tot hem:
GEN.23.6|GEN|Genesis|24|6|6|Hoor ons, mijn heer! gij zijt een vorst Gods in het midden van ons; begraaf uw dode in de keur onzer graven; niemand van ons zal zijn graf van u onthouden, dat gij uw dode niet zoudt begraven.
GEN.23.7|GEN|Genesis|24|7|7|Toen stond Abraham op, en boog zich neer voor het volk des lands, voor de zonen van Heth;
